[12.224253370604705, -14.01457001265015, 0.89999999975958045];[13.047440565918132, -13.197838328842712, 0.89999999975958045]
[18.45303201468889, -1.3743872500177226, 0.89999999975958045];[18.454841386016319, -0.18857643420173353, 0.89999999975958045]
[18.454841385781506, -0.18857643420174353, 0.89999999975958045];[18.453031699508326, 0.9973852019657844, 0.89999999975958045]
[13.873358533468197, 11.998184027805443, 0.89999999975958045];[13.041092396012381, 12.826414847716917, 0.89999999975958045]
[13.041092164812245, 12.826414611807261, 0.89999999975958045];[12.224254199024895, 13.639350651802319, 0.89999999975958045]
[-18.350595824296281, -1.3390378216434353, 0.99999999975958054];[-13.804683750776206, -12.372545443828585, 0.99999999975958054]
[-13.80467992584602, 11.997332174081043, 0.99999999975958054];[-18.350595852621048, 0.9620294310172639, 0.99999999975958054]
[-1.1901126096536476, 18.257738952935711, 0.99999999975958054];[-12.14627950104547, 13.663290204742378, 0.99999999975958054]
[12.200037002521597, 13.800916442629806, 0.99999999975958054];[1.2773051472184589, 18.266065409430059, 0.99999999975958054]
[18.550495536722082, 1.1291627197662848, 0.99999999975958054];[14.035721664557425, 11.974067166403415, 0.99999999975958054]
[14.035726533605004, -12.349280302549271, 0.99999999975958054];[18.550495887417394, -1.5061395013668593, 0.99999999975958054]
[1.2773110008771251, -18.641282141926347, 0.99999999975958054];[12.200036206295312, -14.176135612564163, 0.99999999975958054]
[-12.146278745970085, -14.03850918162574, 0.99999999975958054];[-1.190117964286828, -18.632955294399665, 0.99999999975958054]
[0.037968501827706488, -18.638900147812613, 0.99999999975958054];[1.2773110216783283, -18.641281941457759, 0.99999999975958054]
[-1.1901178986741776, -18.632955030733484, 0.99999999975958054];[0.037968501136054045, -18.638900413199721, 0.99999999975958054]
[-18.350595620569937, 0.96202889537520697, 0.99999999975958054];[-18.352198311968067, -0.18857759411405348, 0.99999999975958054]
[-18.352198079482271, -0.18857759412409772, 0.99999999975958054];[-18.350596056347449, -1.3390379101907719, 0.99999999975958054]
[-13.804684362870198, -12.372545353179907, 0.99999999975958054];[-12.979345713979574, -13.204101094374026, 0.99999999975958054]
[-12.979345976484961, -13.204101355947545, 0.99999999975958054];[-12.146278722937916, -14.038509338391464, 0.99999999975958054]
[-12.146279502817174, 13.663290192683487, 0.99999999975958054];[-12.979343564231627, 12.828885114070195, 0.99999999975958054]
[-12.979343888502932, 12.828885437190253, 0.99999999975958054];[-13.804679169729825, 11.997332286058949, 0.99999999975958054]
[1.2773049792691609, 18.266065500552077, 0.99999999975958054];[0.03796851234106554, 18.263684285214303, 0.99999999975958054]
[0.037968512104198208, 18.263684376100272, 0.99999999975958054];[-1.1901121970997686, 18.25773886263914, 0.99999999975958054]
[13.116358617484073, -13.266998556692382, 0.99999999975958054];[14.03572646404718, -12.349280312881142, 0.99999999975958054]
[12.200036195920468, -14.17613568178025, 0.99999999975958054];[13.116358916587178, -13.266998856846527, 0.99999999975958054]
[18.550495887183068, -1.5061397394686793, 0.99999999975958054];[18.552506299743062, -0.18857219279555942, 0.99999999975958054]
[18.552506299508252, -0.18857219279556947, 0.99999999975958054];[18.550495536956408, 1.1291629585016829, 0.99999999975958054]
[14.035721888352159, 11.974067133161714, 0.99999999975958054];[13.109292741849162, 12.89600442570195, 0.99999999975958054]
